"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1774558721806680523","Sun Mar 31 22:05:43 +0000 2024","0","kapan ganti men*er* ya... yang bidang edukasi khususnya soalnya malah makin mundur wkwkwk anak2 pada krisis adab / moral makin sulit memahami materi","1774558721806680523","","","in","she/her","0","0","0","https://x.com/jhykyoon_/status/1774558721806680523","1152253250113904641","jhykyoon_"
"1774557863912091680","Sun Mar 31 22:02:19 +0000 2024","0","Senin - Cek Mainan Balok Susun Kayu Besar 100pcs Mainan Edukasi Anak Wooden Block dengan harga Rp92.000. Dapatkan di Shopee sekarang! https://t.co/GgseJRZJky https://t.co/PYrQnv8JhX","1774557863912091680","https://pbs.twimg.com/media/GKB--CebAAAjCRM.jpg","","in","","0","0","0","https://x.com/Heur07/status/1774557863912091680","1684499255858434049","Heur07"
"1774557184770322673","Sun Mar 31 21:59:37 +0000 2024","0","Senin - Cek Zhbo Pos Polisi Police Station Swat Mainan Brick Block Edukasi Anak Laki Laki 6/7/8/10 Tahun dengan harga Rp99.000. Dapatkan di Shopee sekarang! https://t.co/F948YktUyf https://t.co/mTLXrsGF09","1774557184770322673","https://pbs.twimg.com/media/GKB-WbwbQAAC38k.jpg","","in","","0","0","0","https://x.com/Heur07/status/1774557184770322673","1684499255858434049","Heur07"
"1774555131117555754","Sun Mar 31 21:51:27 +0000 2024","0","Senin - Cek Bebehome Meja Belajar Ukuran Jumbo Bahan Kayu Meja Belajar Anak Meja Multifungsi Meja Edukasi Premium Class dengan harga Rp177.900. Dapatkan di Shopee sekarang! https://t.co/L1aAYi5Wdo https://t.co/4nVDAOxZ3J","1774555131117555754","https://pbs.twimg.com/media/GKB8e7QawAAh84M.jpg","","in","","0","0","0","https://x.com/Heur07/status/1774555131117555754","1684499255858434049","Heur07"
"1774545443801931991","Sun Mar 31 21:41:10 +0000 2024","0","@joyuriluvvv tolong bikin trit edukasi","1774552541839470706","","joyuriluvvv","in","Athena ","0","1","0","https://x.com/aphrodit361/status/1774552541839470706","1133720114845511680","aphrodit361"
"1774494308638622055","Sun Mar 31 21:35:10 +0000 2024","0","@mada_mads Plagiarisme mau skala kecil/besar tetap ya tidak dibenarkan Kalau issunya kenapa dibawa sampai ke ranah sosmed karena si pelaku ini adalah content creator yg sharing hal2 berbau edukasi tapi di real life dia melakukan hal2 yg bertentangan dengan nilai2 edukasi itu sendiri","1774551032720437410","","el_ydaz","in","","0","1","0","https://x.com/matchacado95/status/1774551032720437410","1693289976853880832","matchacado95"
"1774055184387481790","Sun Mar 31 21:09:23 +0000 2024","0","@udin_portal69 @Pai_C1 orang gabakal bisa mikir kalo emang belum AWARE dan itulah goblok nya orang indonesia sampe saat ini belum ada edukasi kekerasan seksual makanya pola pikirnya pada jelek","1774544542559285257","","noturgfriiend","in","","0","0","0","https://x.com/noturgfriiend/status/1774544542559285257","864746127576276992","noturgfriiend"
"1774275454058578377","Sun Mar 31 21:08:16 +0000 2024","2","@ElaLamba @Narasi_winda sekedar edukasi gw buka video pertama si abu janda wkwkwkwkw lawak banget sih lu bang","1774544262715388097","","lanoLambaso","in","","0","1","0","https://x.com/anusange/status/1774544262715388097","1020521180548042752","anusange"
"1774539744606855402","Sun Mar 31 20:50:19 +0000 2024","80","tolong bang edukasi gue di denger dan di cerna ke otak jangan selalu signal signal kalau gini terus kalian ga akan maju2 dari tgl 26 maret jauh2 hari gue kasih clue bahwa marketcap sektor RWA masih jauh bgt saya main by data bukan pakai feeling ini data dasar bgt ","1774539744606855402","","","in","South Carolina, USA","0","16","9","https://x.com/TomketLovers/status/1774539744606855402","1415594785729961986","TomketLovers"
"1774536437586948321","Sun Mar 31 20:37:10 +0000 2024","5","Penyebab utama tuh pemerintah kurang tegas dalam memberi kebijakan. Coba kalo dari awal tegas tidak memberi izin pembangunan. Lalu mereka memberi solusi dengan edukasi hunian vertikal dan perlindungan hukum yang baik. Hal seperti itu tidak akan terjadi sejak awal.","1774536437586948321","","","in","Indonesia","0","0","3","https://x.com/dearmedeerr/status/1774536437586948321","1386188890407534593","dearmedeerr"
"1774526759490535902","Sun Mar 31 19:58:43 +0000 2024","2","wekwan kekgini loh mksdnya gue lagu tuh kan gini enakk di denger kuping kerennn bgt merekaaa cokkk ini vibenya udh beneran mereka bgt tolong ini edukasi buat staff yg milih lagu buat zebewon @wakeone_offcl","1774526759490535902","","","in","","0","0","0","https://x.com/hansseulgi_/status/1774526759490535902","1273624649327194112","hansseulgi_"
"1774176958630465629","Sun Mar 31 19:35:35 +0000 2024","0","@HaniS2547 @surasujaya Di pake hp nya biar pinter dikit ini lagi edukasi kalo kasusnya lagi naik ya sama kaya kasus DBD naik di bulan2 tertentu","1774520939704934855","","HaniS2547","in","","0","0","0","https://x.com/Nab1002/status/1774520939704934855","1283432366749302786","Nab1002"
"1774520884570820994","Sun Mar 31 19:35:22 +0000 2024","0","STOP Pura Pura DUNGU Melihat Ketidakadilan Dan Kecurangan Di Negeri Yang Katanya Subur Ini! Bayangan Kedustaan #motivasi #edukasi #indonesiakonten https://t.co/CupsIeAfuq https://t.co/lGiifDuIHI","1774520884570820994","https://pbs.twimg.com/media/GKBdTajbQAA9ei7.jpg","","in","Cali","0","0","0","https://x.com/KiwiKikl/status/1774520884570820994","1722015535","KiwiKikl"
"1774176958630465629","Sun Mar 31 19:34:16 +0000 2024","0","@Afrchamp @surasujaya Penyakit dah ada dari jaman kapan di bilang bisnis internet dipake biar pinter. Ini tu edukasi lagi musim banyak hfmd ya mirip kaya DBD yg melonjak kalo pas musim ujan lagi tinggi2nya","1774520607839076552","","Afrchamp","in","","0","0","0","https://x.com/Nab1002/status/1774520607839076552","1283432366749302786","Nab1002"
"1774520205244514361","Sun Mar 31 19:32:40 +0000 2024","1","STOP Pura Pura DUNGU Melihat Ketidakadilan Dan Kecurangan Di Negeri Yang Katanya Subur Ini! Bayangan Kedustaan #motivasi #edukasi #indonesiakonten https://t.co/CupsIeAfuq https://t.co/GRWQJUMFxQ","1774520205244514361","https://pbs.twimg.com/media/GKBcsuAbEAAPPgu.jpg","","in","Cali","0","0","0","https://x.com/KiwiKikl/status/1774520205244514361","1722015535","KiwiKikl"
"1774520001653043566","Sun Mar 31 19:31:52 +0000 2024","0","STOP Pura Pura DUNGU Melihat Ketidakadilan Dan Kecurangan Di Negeri Yang Katanya Subur Ini! Bayangan Kedustaan #motivasi #edukasi #indonesiakonten https://t.co/CupsIeAfuq https://t.co/cwlQmP8yCJ","1774520001653043566","https://pbs.twimg.com/media/GKBcdFzbsAAzMm6.jpg","","in","Cali","0","0","0","https://x.com/KiwiKikl/status/1774520001653043566","1722015535","KiwiKikl"
"1774270049496559898","Sun Mar 31 19:31:06 +0000 2024","0","@dawiguna @WisnuAl3 @ahlulqaryah @SammiSoh Sudah kendalinya OJK juga ternyata tapi masih sering terjadi yg disampaikan itu. Bisa jadi edukasi ttg asuransi kurang di masyarakat atau sales yg nakal tdk menyampaikan seluruh informasi. Kayaknya paling enak BPJS utk harganya. Begitukah bang?","1774519810162057688","","dawiguna","in","Arkham Asylum, Ghotam City","0","0","0","https://x.com/eko_stayalive/status/1774519810162057688","1714632828686671872","eko_stayalive"
"1774511800845021220","Sun Mar 31 18:59:16 +0000 2024","0","Aku sering edukasi sex sm kakak iparku. Dia bilang itu penting. Dn menurutku bener. Tapi diluar luar sekalinya ada pembahasan sex trus kita tau jawabannya org ² ngira kita pengalaman (udah pernah ngelakuin liat atau apapun yg berbau sex) Padahal paham belum tentu berpengalaman","1774511800845021220","","","in","","0","0","0","https://x.com/SAZakiyyahhhh/status/1774511800845021220","1484145331898306564","SAZakiyyahhhh"
"1774457762988363898","Sun Mar 31 18:37:49 +0000 2024","3","@dokterDara dok mohon edukasi kami dong mengenai hamil di usia 40 thn resiko dan cara mengurangi resiko nya. terima kasih.","1774506400741523700","","dokterDara","in","indonesia","0","0","0","https://x.com/KuatNkri/status/1774506400741523700","996596601027112960","KuatNkri"
"1774494371683221676","Sun Mar 31 17:50:01 +0000 2024","2","pentingnya edukasi seputar perjeketian duniawi ","1774494371683221676","","","in","","0","0","0","https://x.com/flowerybloomin/status/1774494371683221676","1490226476259577856","flowerybloomin"
"1774245257460539401","Sun Mar 31 17:34:02 +0000 2024","0","@rfarfarr @ZLianni @tanyakanrl ngelawak ngakak astaga maksudnya pelan² aja masukinnya banyak kok konten yg edukasi tentang menstrual cup bisa di liat sendiri yaa","1774490349635047830","","rfarfarr","in","𝘦𝘶𝘯𝘩𝘢 𝘳𝘭. ","0","0","0","https://x.com/seblacz/status/1774490349635047830","1626909164726538240","seblacz"
"1774487046650019927","Sun Mar 31 17:31:58 +0000 2024","0","@HanifAhmad_ bener2 menerapkan money printing ini yg punya akses ke mesin cetak dan bahannya mah gampang bikinnya Mungkin niatnya baik edukasi ttg uang FIAT jalur keras biar cepat sadar.","1774489828543135924","","HanifAhmad_","in","pura vida","0","0","1","https://x.com/santridanalam/status/1774489828543135924","914211170","santridanalam"
"1774315059738788145","Sun Mar 31 17:31:58 +0000 2024","21","@Lvbeeyie @therarebloom @tanyarlfes oknum dikumpulin bisa jadi satu negara bahkan di postingan edukasi atau bermanfaat aja yang bukan hiburan isi komennya ga jauh beda sama yang bukan edukasi atau hiburan","1774489827679093239","","Lvbeeyie","in","Balikpapan, Kalimantan Timur","0","1","0","https://x.com/dewaichwannn/status/1774489827679093239","827074258543087617","dewaichwannn"
"1774489479103021538","Sun Mar 31 17:30:34 +0000 2024","1","PR bgt emang berhadapan sama kepala orang yg gabisa di edukasi. Gemes kadang liatnya tapi realita ada 200jt plus kepala di wakanda ini.","1774489479103021538","","","in","","0","0","0","https://x.com/syf_97/status/1774489479103021538","1256376964438319104","syf_97"
"1774357860631404836","Sun Mar 31 17:24:36 +0000 2024","6","@ramsezrr @AaaLutunaa @piyopikavet Memang kan yg penting anak aktif dan gemuk ginuk2 gadipikirin bb naik sesuai kurva tiap bulan apa engga dikasih kopi sama teh juga padahal masih muda2 ortunya spesialis anak edukasi semua sosmed masih aja gadidenger","1774487975793217623","","rr__ffxiv","in","","0","0","1","https://x.com/proudtobemom01/status/1774487975793217623","1174169776463257601","proudtobemom01"
"1774182297908248609","Sun Mar 31 17:19:06 +0000 2024","13","@Zonastore26 Just my opinion. Kalo anak dibawah umur gk seharusnya sih sampe harus dipermalukan rame apalagi direkam. Harusnya mereka dirangkul &amp; dikasih edukasi kenapa hal itu gk baik serta konsekuensinya.","1774486589772874147","","Zonastore26","in","Jakarta Capital Region","0","1","0","https://x.com/lengkuasssssss/status/1774486589772874147","426534419","lengkuasssssss"
"1774469758601347508","Sun Mar 31 17:10:34 +0000 2024","0","@unbarom sblm nya dh pernah dpt edukasi juga hehe","1774484444415676756","","unbarom","in","harshword.","0","1","0","https://x.com/ryuxjn/status/1774484444415676756","1279593946541223936","ryuxjn"
"1774474313351254025","Sun Mar 31 16:47:11 +0000 2024","1","@convomf Mereka yang 'mainnya kejauhan' justru udah bakalan paham kalo urusan keperawanan itu gak relatif. Sayangnya sih masih hal tabu buat dijadiin edukasi. Gue greget pas liat berita suami talak istrinya simply karena gak berdarah pas hs. Etdah BASIC SEXUAL EDUCATION aja gatau.","1774478558108483926","","ahyesmaderfader","in","The Dire","0","0","0","https://x.com/ahyesmaderfader/status/1774478558108483926","339704223","ahyesmaderfader"
"1774081833996812786","Sun Mar 31 16:43:29 +0000 2024","0","@RandomWorldWar Harusnya pemerintah kasih pengumuman jg seperti ini min kayaknya minim info &amp; edukasi. Klw yg punya twitter mending jd tau info ini klw yg ga punya gmna?","1774477627514106193","","RandomWorldWar","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/wawananwar12/status/1774477627514106193","4198408577","wawananwar12"
"1774185059043709200","Sun Mar 31 16:40:14 +0000 2024","0","@apralzolam Maksudnya adalah: edukasi kesehatan sudah seharusnya lumrah di medsos. Gak cuma di ruang poli aja","1774476811331883292","","ihirfahan","in","Everywhere","0","0","0","https://x.com/ihirfahan/status/1774476811331883292","1161560984","ihirfahan"
"1774342861540229357","Sun Mar 31 16:36:49 +0000 2024","1","@raeezloserw @taehyungasIi @kochengfs Yaudah mau gmn ya ya ga gimana2 sih kita jg gabisa maksa tp dia jg harus terima kalo diprotes org yg terganggu Aku sering protes sm tetanggaku yg kcgnya suka spraying sembarangan soalnya ganggu bgt. Kita bisanya cm edukasi &amp; mendoakan semoga sadar tetep jgn dinormalisasi.","1774475951298220465","","Sera9292","in","Jakarta Timur, DKI Jakarta","0","1","0","https://x.com/Sera9292/status/1774475951298220465","1070402579618615296","Sera9292"
"1774475034947715524","Sun Mar 31 16:33:11 +0000 2024","0","PINJOL ADAKAMI | buat kalian kalo mau galbay di pinjol harus tau cara aman nya guys ️ #edukasi #konsultasigratis #solusi #jokipinjolamanah Sorotan Pengikut https://t.co/4UpGf8iGVu","1774475034947715524","https://pbs.twimg.com/ext_tw_video_thumb/1774475013082804224/pu/img/ITwg3lif4dhyp47P.jpg","","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/SyafiraFalisha/status/1774475034947715524","1562859348828663808","SyafiraFalisha"
"1774473703725953267","Sun Mar 31 16:27:53 +0000 2024","0","ni film bukannya jd edukasi biar gak suicide malah bikin orang yg liat jd suicidal anjir","1774473703725953267","","","in","","0","0","0","https://x.com/likeanereid/status/1774473703725953267","1636021480323690496","likeanereid"
"1774452901823590581","Sun Mar 31 15:05:14 +0000 2024","0","STOP Pura Pura DUNGU Melihat Ketidakadilan Dan Kecurangan Di Negeri Yang Katanya Subur Ini! *Bayangan Kedustaan #motivasi #edukasi #indonesiakonten https://t.co/CupsIeAfuq https://t.co/CXV7cK2rIJ","1774452901823590581","https://pbs.twimg.com/media/GKAfgYsbkAAWqTk.jpg","","in","Cali","0","0","0","https://x.com/KiwiKikl/status/1774452901823590581","1722015535","KiwiKikl"
"1770832579547025725","Sun Mar 31 15:02:46 +0000 2024","0","@SlLKYBLUSH ㅤㅤ ㅤㅤ Bener!! Singkatnya sih ahli gizi bisa kasih edukasi soal gizi. Tapi nggak bisa kasih pengobatannya. Yang bisa ahli diet itu. ㅤㅤ ㅤㅤ ㅤㅤ","1774452282589090061","","SlLKYBLUSH","in","Jakarta","0","0","0","https://x.com/Summerhayng/status/1774452282589090061","2780517145","Summerhayng"
"1774452219678728549","Sun Mar 31 15:02:32 +0000 2024","1","️Disclaimer️ 1. Thread ini dibuat untuk tujuan edukasi dan informasi. 2. Saya sebagai penulis tidak berpihak kepada siapapun. Semoga thread ini bermanfaat!","1774452225169121611","","ujimpuyy","in","","0","1","0","https://x.com/ujimpuyy/status/1774452225169121611","1622485141","ujimpuyy"
"1774450923097776177","Sun Mar 31 14:57:22 +0000 2024","9","wkwkwk jadi ingat saya pernah negur 1 komunitas reptil di bekasi yg ngakunya edukatif tapi dlm 'edukasi'nya ada show ularnya. bahkan sengaja pakai ularnya buat show menggigit lidah mereka ","1774450923097776177","","","in","Singapore","0","1","8","https://x.com/dmarvine/status/1774450923097776177","103847657","dmarvine"
"1774450712887636292","Sun Mar 31 14:56:32 +0000 2024","1","STOP Pura Pura DUNGU Melihat Ketidakadilan Dan Kecurangan Di Negeri Yang Katanya Subur Ini! Bayangan Kedustaan #motivasi #edukasi #indonesiakonten https://t.co/CupsIeAfuq https://t.co/DU864RtPli","1774450712887636292","https://pbs.twimg.com/media/GKAdccAbEAE_y7B.jpg","","in","Cali","0","0","1","https://x.com/KiwiKikl/status/1774450712887636292","1722015535","KiwiKikl"
"1774445959067607366","Sun Mar 31 14:54:20 +0000 2024","0","@mhabibillahha Aduh bang konten edukasi tiap hari kasian temen2 pening kepala nanti ","1774450160560754759","","mhabibillahha","in","ID 🇮🇩 - My Works ➡️","0","0","0","https://x.com/IAmShall_/status/1774450160560754759","1404405781873627145","IAmShall_"
"1774448907428503895","Sun Mar 31 14:49:21 +0000 2024","6","STOP Pura Pura DUNGU Melihat Ketidakadilan Dan Kecurangan Di Negeri Yang Katanya Subur Ini! Bayangan Kedustaan #motivasi #edukasi #indonesiakonten https://t.co/CupsIeAfuq https://t.co/Y4nhkoht1P","1774448907428503895","https://pbs.twimg.com/media/GKAb0O0aMAAWZX8.jpg","","in","Cali","0","0","2","https://x.com/KiwiKikl/status/1774448907428503895","1722015535","KiwiKikl"
"1774253025139560923","Sun Mar 31 14:49:13 +0000 2024","0","@eseojoon @tanyakanrl Ya ampun ga sia2 waktu kecil ikut edukasi ke boska bandung","1774448872624099761","","eseojoon","in","","0","0","0","https://x.com/ryynnei/status/1774448872624099761","1742489671777824768","ryynnei"
"1774125732559798400","Sun Mar 31 14:43:38 +0000 2024","0","@sehatup @sosmedkeras Ya itulah fatherless meskipun cm ada ayah disampingnya anak serasa ga punya ortu. Krn ayah indo kurang edukasi soal parenting","1774447468891279497","","sehatup","in","Mesir kuno","0","0","0","https://x.com/Memejamkanmata_/status/1774447468891279497","1354088474","Memejamkanmata_"
"1774081833996812786","Sun Mar 31 14:43:29 +0000 2024","0","@muhmmdagil @RandomWorldWar Jangan selalu berpikiran ini cuma pengalihan isu. Lebih baik membantu utk mensosialisasikan ttg bahaya stlh tjd ledakan tsb khususnya bagi masyarakat yg berada di radius 1Km dan sbgai edukasi u/ warga yg bermukim dkat dng GUDMURAH . #mitigasibencana","1774447428005192166","","muhmmdagil","in","-7.519900, 110.751415","0","0","0","https://x.com/pithiQ/status/1774447428005192166","74835845","pithiQ"
"1774445703919698253","Sun Mar 31 14:40:19 +0000 2024","1","@airaniiofifteen Otsuuu 15 Terimakasih atas streaming dan edukasi tobrut nya ️","1774446632672866716","","airaniiofifteen","in","Planet Lain","0","0","0","https://x.com/hiroioforia/status/1774446632672866716","1741855708080111616","hiroioforia"
"1774397802069786828","Sun Mar 31 14:30:28 +0000 2024","0","@tanyakanrl padahal kegiatannya bagus banyak ilmu yg bisa dipake untuk keseharian khususnya ditalimenali sama pertolongan pertama cuma sayangnya diindo selama w sekolah isinya kek ospek doang anjir coba isinya kek pembinaan/edukasi harusnya jadi lebih seru minim murid kabur/mabal","1774444152178229720","","tanyakanrl","in","Malang, Jawa Timur","0","0","0","https://x.com/RisssGeser/status/1774444152178229720","969798225539481601","RisssGeser"
"1774303360587612542","Sun Mar 31 14:29:45 +0000 2024","0","@jokowi Pelajaran bimbingan dan juga edukasi penting ttg masalah kesehatan yg di sebabkan racun udara. Radikal bebas terbesar di muka bumi ini adanya di udara ya guys. So menjaga agar udara bebas itu bersih bebas asap sprti ini. Itu sangat2 lah penting. Udara yg kotor sarangnya penyakit","1774443972376859002","","jokowi","in","","1","0","0","https://x.com/Polusi_udara01/status/1774443972376859002","1680198797744570369","Polusi_udara01"
"1774443193553342520","Sun Mar 31 14:26:39 +0000 2024","0","THR BAYAR PINJOL | siapa diantara kalian yang terjerat pinjol mari konsultasi dengan admin via wa langsung ya guys ️ #edukasi #konsultasigratis #solusi #jokipinjolamanah Sorotan Pengikut https://t.co/jm1oNkGKnO","1774443193553342520","https://pbs.twimg.com/ext_tw_video_thumb/1774443162804842496/pu/img/E5RZk3vSIWhOHlvv.jpg","","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/SyafiraFalisha/status/1774443193553342520","1562859348828663808","SyafiraFalisha"
"1774397802069786828","Sun Mar 31 14:24:07 +0000 2024","0","@tanyakanrl gw dimasukin kuburan anjrrrrr pas pelantikan rakit edukasi apaan dimasukin kuburan tengah malem mana matanya ditutup pas pelantikan ramu suruh ngambil lambang pake mulut di adonan tepung dikasi pewarna warna pink ujan ujanan lagi stresssss jaman gw udah stresss gila","1774442556950302951","","tanyakanrl","in","","0","0","0","https://x.com/chillb0ng/status/1774442556950302951","238440702","chillb0ng"
"1774442493259772146","Sun Mar 31 14:23:52 +0000 2024","1"," simpel krn tidak ada aturan maen korupsi dimatikan dan dimiskinkan dan dipertontonkan pada masyarakat sebagai edukasi","1774442493259772146","","","in","","0","0","0","https://x.com/donny2etrost/status/1774442493259772146","1570841206288175104","donny2etrost"
"1774104297057443968","Sun Mar 31 14:23:34 +0000 2024","1","@moviemenfes Birthcare Center!! Sedihnya ada lucunya banyakk. Rekomen buat nambah edukasi ttg ibu2 pasca lahiran https://t.co/JlBSbeGrSF","1774442417644789917","https://pbs.twimg.com/media/GKAVlooawAA1CL6.jpg","moviemenfes","in","","0","0","0","https://x.com/Rejekinyabumil/status/1774442417644789917","1745099886314569728","Rejekinyabumil"
"1774441407283171457","Sun Mar 31 14:21:59 +0000 2024","7","fix masyarakat perlu diedukasi lebih mengenai penggunaan obat-obatan yang mudah dijangkau tp punya adverse effect yang gak main-main terutama kalo dipake asal-asalan tiktok seharusnya bisa jadi sarana edukasi tsb tapi ternyata orang juga lebih percaya tiktok daripada guideline","1774442017747280196","","arterycoronaria","in","Yogyakarta, Indonesia","1","0","0","https://x.com/arterycoronaria/status/1774442017747280196","1094267285831700480","arterycoronaria"
"1774441626766839965","Sun Mar 31 14:20:26 +0000 2024","1","Pengen bikin Gorengan (Ngobrol Receh Dengan) season baru. Bawain topik kontroversial dengan mengundang tamu yang kontroversial juga... 'Harusnya' ga topik bahaya sih edukasi malah.. Tapi ga tau reaksi netijen.. Yes or No?","1774441626766839965","","","in","He/Him","0","1","0","https://x.com/ivan_winata/status/1774441626766839965","196071636","ivan_winata"
"1774441270796337339","Sun Mar 31 14:19:01 +0000 2024","2","Ekstrakurikuler Pramuka tidak lagi diwajibkan bagaimana keberlangsungan ekskul ini kedepannya? Simak informasinya disini! https://t.co/4bCEyIObs9 Terkini dalam Literasi dan Edukasi https://t.co/NGXR5aCpNW Author : Suhaimi Editor : Lely Suryani","1774441270796337339","","","in","Jakarta south","0","0","0","https://x.com/amie_scout/status/1774441270796337339","242579737","amie_scout"
"1774440890930721098","Sun Mar 31 14:17:37 +0000 2024","0"," Kegiatan ini rutin dilakukan 1x dalam seminggu setelah kegiatan SENAMIL / Senam Hamil dilakukan sesi penyuluhan / edukasi Kesehatan mengenai pemahaman mengenai proses kehamilan @Kemenkumham_RI @Kumhamsumsel @lpp_palembang @lpp_palembang #IlhamDjaya #LapasPerempuanPalembang","1774440919712059724","","lpp_palembang","in","Kota Palembang","0","1","0","https://x.com/lpp_palembang/status/1774440919712059724","1119416717451517952","lpp_palembang"
"1774438356656816583","Sun Mar 31 14:07:26 +0000 2024","1","Inilah kenapa mau se-capek apapun aku pas praktek aku bakalan tetep edukasi pasien ampe dia bosen soal tata cara minum obat kortikosteroid. Pasienku kadang ampe ngomel karena aku bawel ngulangin 3 kalimat yang sama Jangan pernah beli obat ini TANPA resep dokter. ","1774438356656816583","","","in","Dreamland","0","1","0","https://x.com/Acacia_Leafs/status/1774438356656816583","1292662920216637441","Acacia_Leafs"
"1774413026059489604","Sun Mar 31 14:06:54 +0000 2024","0","@catuaries Bakal jd paid activities keknya. DLC edukasi.","1774438222103519292","","catuaries","in","Pancoran, Indonesia","0","0","0","https://x.com/etzionich/status/1774438222103519292","104171933","etzionich"
"1774437512095945156","Sun Mar 31 14:04:04 +0000 2024","0","Viral Kandungan Bromat dalam AMDK sebabkan kanker? #bromat #amdk #viral #edukasi #sains Nabrak #LIVBHA Cantik Unfoll Manchester city https://t.co/otMgcBDGNw","1774437512095945156","https://pbs.twimg.com/media/GKARgdKa0AExSEp.jpg","","in","Depok","0","0","0","https://x.com/Amdk_News/status/1774437512095945156","1742012064913383424","Amdk_News"
"1774393422960533557","Sun Mar 31 14:03:23 +0000 2024","4","@youalaf Iya betul banget kalo mereka masih pada ngeyel ya goodbye deh mending skip aja kalo masih gabisa denger dan susah di edukasi","1774437336606261479","","youalaf","in","","0","0","0","https://x.com/ulvaaa_14/status/1774437336606261479","1738949594514677760","ulvaaa_14"
